s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi
2023-09-12;1694476800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-13;1694563200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-14;1694649600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-15;1694736000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-18;1694995200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-19;1695081600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-20;1695168000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-21;1695254400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-22;1695340800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-25;1695600000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-26;1695686400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-27;1695772800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-28;1695859200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-09-29;1695945600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-02;1696204800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-03;1696291200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-04;1696377600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-05;1696464000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-06;1696550400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-09;1696809600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-10;1696896000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-11;1696982400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-13;1697155200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-16;1697414400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-17;1697500800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-18;1697587200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-19;1697673600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-20;1697760000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-23;1698019200000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-24;1698105600000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-25;1698192000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-26;1698278400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-27;1698364800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-30;1698624000000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-10-31;1698710400000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;0;fii;;;;;
2023-11-01;1698796800000;SPMO11.SA;119.9;119.9;119.9;119.9;119.9;100;fii;;;;;
2023-11-03;1698969600000;SPMO11.SA;119.9;120.0;119.9;120.0;120.0;417;fii;;;;;100.0
2023-11-06;1699228800000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;202;fii;;;;;100.0
2023-11-07;1699315200000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;0;fii;;;;;100.0
2023-11-08;1699401600000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;1381;fii;;;;;100.0
2023-11-09;1699488000000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;4999;fii;;;;;100.0
2023-11-10;1699574400000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;2916;fii;;;;;100.0
2023-11-13;1699833600000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;1250;fii;;;;;100.0
2023-11-14;1699920000000;SPMO11.SA;120.0;120.0;120.0;120.0;120.0;0;fii;;;;;100.0
